時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2017/06/08 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,616.00
2017/06/08 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,590.00
2017/06/08 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,546.00
2017/06/08 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,507.00
2017/06/08 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,478.00
2017/06/08 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,473.00
2017/06/08 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,438.00
2017/06/08 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,428.00
2017/06/09 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,424.00
2017/06/09 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,391.00
2017/06/09 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,386.00
2017/06/09 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,402.00
2017/06/09 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,388.00
2017/06/09 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,378.00
2017/06/09 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,387.00
2017/06/09 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,392.00
2017/06/09 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,445.00
2017/06/09 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,510.00
2017/06/09 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,543.00
2017/06/09 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,537.00
2017/06/09 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,542.00
2017/06/09 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,579.00
2017/06/09 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,572.00
2017/06/09 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,556.00
2017/06/09 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,547.00
2017/06/09 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,536.00
2017/06/09 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,506.00
2017/06/09 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,486.00
2017/06/09 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,479.00
2017/06/09 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,448.00
2017/06/09 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,426.00
2017/06/09 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,421.00
2017/06/10 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,414.00
2017/06/10 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,390.00
2017/06/10 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,396.00
2017/06/10 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,395.00
2017/06/10 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,373.00
2017/06/10 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,384.00
2017/06/10 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,386.00
2017/06/10 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,381.00
2017/06/10 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,382.00
2017/06/10 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,426.00
2017/06/10 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,447.00
2017/06/10 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,444.00
2017/06/10 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,470.00
2017/06/10 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,455.00
2017/06/10 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,465.00
2017/06/10 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,476.00
2017/06/10 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,472.00
2017/06/10 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,455.00
2017/06/10 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,429.00
