時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2018/02/16 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/16 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/16 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.88
2018/02/16 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.88
2018/02/16 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.00
2018/02/16 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.63
2018/02/16 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/16 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/16 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/16 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/16 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/17 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/17 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/17 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/17 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/17 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/17 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/17 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.00
2018/02/17 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.88
2018/02/17 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.00
2018/02/17 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.00
2018/02/17 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.50
2018/02/17 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.38
2018/02/17 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.00
2018/02/17 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.25
2018/02/17 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.50
2018/02/17 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.38
2018/02/17 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.75
2018/02/17 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.13
2018/02/17 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.75
2018/02/17 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/17 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.50
2018/02/17 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.63
2018/02/17 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.50
2018/02/17 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/18 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/18 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/18 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/18 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/18 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
